"","id","period","Adversary","my.decision","my.round1decision","my.decision1","my.decision2","my.decision3","my.decision4","my.decision5","my.decision6","my.decision7","my.decision8","my.decision9","other.decision1","other.decision2","other.decision3","other.decision4","other.decision5","other.decision6","other.decision7","other.decision8","other.decision9","pw_order","rps_order","age","gender","service","school","rank","years_military_experience","game_theory_experience","machine_learning_experience","seconds_on_page","avg_time","TFT","keras"
"260","epb14",6,"AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,22,20.7,"Peace","Peace"
"261","epb14",6,"Human+AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,22,20.7,"War","Peace"
"262","epb14",7,"Human",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,17,20.7,"War","War"
"263","epb14",7,"AI",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,17,20.7,"War","War"
"264","epb14",7,"Human+AI",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,17,20.7,"Peace","War"
"265","epb14",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,5,20.7,"Peace","War"
"266","epb14",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,5,20.7,"War","War"
"267","epb14",8,"Human",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,5,20.7,"War","War"
"268","epb14",9,"Human+AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,6,20.7,"Peace","War"
"269","epb14",9,"Human",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,6,20.7,"Peace","War"
"270","epb14",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"1","213",37,"Female","Air Force","ACSC","4",14,2,1,6,20.7,"War","War"
"271","h0s22",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,36,26.1,"Peace","Peace"
"272","h0s22",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,36,26.1,"Peace","Peace"
"273","h0s22",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,36,26.1,"Peace","Peace"
"274","h0s22",10,"Human",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","132",47,"Male","Army","AWC","6",25,2,2,32,26.1,"Peace","War"
"275","h0s22",10,"Human+AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","132",47,"Male","Army","AWC","6",25,2,2,32,26.1,"Peace","War"
"276","h0s22",10,"AI",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","132",47,"Male","Army","AWC","6",25,2,2,32,26.1,"Peace","War"
"277","h0s22",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,33,26.1,"Peace","Peace"
"278","h0s22",2,"AI",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,33,26.1,"War","Peace"
"279","h0s22",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,33,26.1,"Peace","Peace"
"280","h0s22",3,"AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"War","Peace"
"281","h0s22",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"Peace","Peace"
"282","h0s22",3,"Human+AI",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"War","Peace"
"283","h0s22",4,"Human+AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,40,26.1,"Peace","War"
"284","h0s22",4,"Human",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,40,26.1,"War","War"
"285","h0s22",4,"AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,40,26.1,"War","War"
"286","h0s22",5,"Human+AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"Peace","Peace"
"287","h0s22",5,"Human",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"Peace","Peace"
"288","h0s22",5,"AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"Peace","Peace"
"289","h0s22",6,"Human",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,7,26.1,"War","Peace"
"290","h0s22",6,"AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,7,26.1,"Peace","Peace"
"291","h0s22",6,"Human+AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,7,26.1,"War","Peace"
"292","h0s22",7,"Human",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"War","War"
"293","h0s22",7,"AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"War","War"
"294","h0s22",7,"Human+AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"Peace","War"
"295","h0s22",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"Peace","War"
"296","h0s22",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"War","War"
"297","h0s22",8,"Human",1,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,24,26.1,"War","War"
"298","h0s22",9,"Human+AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,17,26.1,"Peace","War"
"299","h0s22",9,"Human",1,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,17,26.1,"Peace","War"
"300","h0s22",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","132",47,"Male","Army","AWC","6",25,2,2,17,26.1,"War","War"
"301","i5b85",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,25,17.9,"Peace","Peace"
"302","i5b85",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,25,17.9,"Peace","Peace"
"303","i5b85",1,"AI",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,25,17.9,"Peace","Peace"
"304","i5b85",10,"Human",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,17.9,"Peace","War"
"305","i5b85",10,"Human+AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,17.9,"Peace","War"
"306","i5b85",10,"AI",0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,17.9,"Peace","War"
"307","i5b85",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,21,17.9,"Peace","Peace"
"308","i5b85",2,"AI",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,21,17.9,"War","War"
"309","i5b85",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,21,17.9,"Peace","Peace"
"310","i5b85",3,"AI",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,24,17.9,"War","War"
"311","i5b85",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,24,17.9,"Peace","Peace"
"312","i5b85",3,"Human+AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,24,17.9,"War","Peace"
"313","i5b85",4,"Human+AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,17,17.9,"Peace","War"
"314","i5b85",4,"Human",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,17,17.9,"War","War"
"315","i5b85",4,"AI",0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,17,17.9,"War","War"
"316","i5b85",5,"Human+AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,19,17.9,"Peace","Peace"
"317","i5b85",5,"Human",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,19,17.9,"Peace","Peace"
"318","i5b85",5,"AI",0,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,19,17.9,"Peace","War"
"319","i5b85",6,"Human",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,15,17.9,"War","Peace"
"320","i5b85",6,"AI",0,0,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,15,17.9,"Peace","War"
"321","i5b85",6,"Human+AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,15,17.9,"War","Peace"
"322","i5b85",7,"Human",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,11,17.9,"War","War"
"323","i5b85",7,"AI",0,0,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,11,17.9,"War","War"
"324","i5b85",7,"Human+AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,11,17.9,"Peace","War"
"325","i5b85",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,17.9,"Peace","War"
"326","i5b85",8,"AI",0,0,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,17.9,"War","War"
"327","i5b85",8,"Human",1,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,13,17.9,"War","War"
"328","i5b85",9,"Human+AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,21,17.9,"Peace","War"
"329","i5b85",9,"Human",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,21,17.9,"Peace","War"
"330","i5b85",9,"AI",0,0,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","312",35,"Female","Air Force","ACSC","4",16,2,1,21,17.9,"War","War"
"331","k1o66",1,"Human",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.5,"Peace","Peace"
"332","k1o66",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.5,"Peace","Peace"
"333","k1o66",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,9,12.5,"Peace","Peace"
"334","k1o66",10,"Human",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"Peace","War"
"335","k1o66",10,"Human+AI",1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"Peace","War"
"336","k1o66",10,"AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"Peace","War"
"337","k1o66",2,"Human",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,10,12.5,"Peace","Peace"
"338","k1o66",2,"AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,10,12.5,"War","Peace"
"339","k1o66",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,10,12.5,"Peace","Peace"
"340","k1o66",3,"AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,8,12.5,"War","Peace"
"341","k1o66",3,"Human",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,8,12.5,"Peace","Peace"
"342","k1o66",3,"Human+AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,8,12.5,"War","Peace"
"343","k1o66",4,"Human+AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,15,12.5,"Peace","War"
"344","k1o66",4,"Human",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,15,12.5,"War","War"
"345","k1o66",4,"AI",1,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,15,12.5,"War","War"
"346","k1o66",5,"Human+AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,12,12.5,"Peace","Peace"
"347","k1o66",5,"Human",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,12,12.5,"Peace","Peace"
"348","k1o66",5,"AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,12,12.5,"Peace","Peace"
"349","k1o66",6,"Human",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"War","Peace"
"350","k1o66",6,"AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"Peace","Peace"
"351","k1o66",6,"Human+AI",1,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"War","Peace"
"352","k1o66",7,"Human",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"War","War"
"353","k1o66",7,"AI",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"War","War"
"354","k1o66",7,"Human+AI",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,14,12.5,"Peace","War"
"355","k1o66",8,"Human+AI",1,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,18,12.5,"Peace","War"
"356","k1o66",8,"AI",1,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,18,12.5,"War","War"
"357","k1o66",8,"Human",1,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,18,12.5,"War","War"
"358","k1o66",9,"Human+AI",1,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,11,12.5,"Peace","War"
"359","k1o66",9,"Human",1,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,11,12.5,"Peace","War"
"360","k1o66",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","321",36,"Male","Air Force","ACSC","4",16,2,2,11,12.5,"War","War"
"361","n1i23",1,"Human",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,14,12,"Peace","Peace"
"362","n1i23",1,"Human+AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,14,12,"Peace","Peace"
"363","n1i23",1,"AI",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,14,12,"Peace","Peace"
"364","n1i23",10,"Human",0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"Peace","War"
"365","n1i23",10,"Human+AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"Peace","War"
"366","n1i23",10,"AI",0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"Peace","War"
"367","n1i23",2,"Human",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,17,12,"Peace","War"
"368","n1i23",2,"AI",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,17,12,"War","Peace"
"369","n1i23",2,"Human+AI",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,17,12,"Peace","Peace"
"370","n1i23",3,"AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,12,12,"War","Peace"
"371","n1i23",3,"Human",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,12,12,"Peace","War"
"372","n1i23",3,"Human+AI",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,12,12,"War","Peace"
"373","n1i23",4,"Human+AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,11,12,"Peace","War"
"374","n1i23",4,"Human",0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,11,12,"War","War"
"375","n1i23",4,"AI",0,1,0,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,11,12,"War","War"
"376","n1i23",5,"Human+AI",1,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"Peace","Peace"
"377","n1i23",5,"Human",0,0,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"Peace","War"
"378","n1i23",5,"AI",0,1,1,0,1,1,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"Peace","Peace"
"379","n1i23",6,"Human",0,0,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,12,"War","War"
"380","n1i23",6,"AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,12,"Peace","Peace"
"381","n1i23",6,"Human+AI",0,1,1,1,0,1,1,NA,NA,NA,NA,0,1,0,1,1,NA,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,12,"War","Peace"
"382","n1i23",7,"Human",0,0,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,18,12,"War","War"
"383","n1i23",7,"AI",1,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,18,12,"War","War"
"384","n1i23",7,"Human+AI",0,1,0,1,1,0,1,1,NA,NA,NA,0,0,1,0,1,1,NA,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,18,12,"Peace","War"
"385","n1i23",8,"Human+AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,12,"Peace","War"
"386","n1i23",8,"AI",0,1,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,12,"War","War"
"387","n1i23",8,"Human",0,0,0,0,1,1,0,1,1,NA,NA,0,0,0,1,0,1,1,NA,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,9,12,"War","War"
"388","n1i23",9,"Human+AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"Peace","War"
"389","n1i23",9,"Human",0,0,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"Peace","War"
"390","n1i23",9,"AI",0,1,0,0,0,1,1,0,1,1,NA,1,0,0,0,1,0,1,1,NA,"2","231",44,"Male","Air Force","AWC","5",24,4,2,10,12,"War","War"
