,Unnamed: 0,id,period,my.decision,my.round1decision,my.decision1,my.decision2,my.decision3,my.decision4,my.decision5,my.decision6,my.decision7,my.decision8,my.decision9,other.decision1,other.decision2,other.decision3,other.decision4,other.decision5,other.decision6,other.decision7,other.decision8,other.decision9,age,years_military_experience,game_theory_experience,machine_learning_experience,seconds_on_page,avg_time,TFT,r1,r2,delta,Adversary_AI,Adversary_Human,Adversary_Human+AI,pw_order_1,pw_order_2,rps_order_123,rps_order_132,rps_order_213,rps_order_231,rps_order_312,rps_order_321,gender_Female,gender_Male,service_Air Force,service_Army,school_ACSC,school_AWC,school_SAASS,rank_4,rank_5,rank_6,keras
512,513,snd43,1,0,0,,,,,,,,,,,,,,,,,,,43,16,2,2,18,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
513,514,snd43,10,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,16,2,2,10,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
514,515,snd43,10,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,16,2,2,10,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
515,516,snd43,10,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43,16,2,2,10,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
516,517,snd43,2,1,0,1.0,,,,,,,,,1.0,,,,,,,,,43,16,2,2,18,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
517,518,snd43,2,0,0,1.0,,,,,,,,,1.0,,,,,,,,,43,16,2,2,18,14.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
518,519,snd43,2,0,0,1.0,,,,,,,,,1.0,,,,,,,,,43,16,2,2,18,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
519,520,snd43,3,0,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,16,2,2,16,14.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
520,521,snd43,3,0,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,16,2,2,16,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
521,522,snd43,3,1,0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,43,16,2,2,16,14.1,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
522,523,snd43,4,0,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,16,2,2,16,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
523,524,snd43,4,0,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,16,2,2,16,14.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
524,525,snd43,4,0,0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,43,16,2,2,16,14.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
525,526,snd43,5,0,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,16,2,2,15,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
526,527,snd43,5,0,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,16,2,2,15,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
527,528,snd43,5,0,0,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,43,16,2,2,15,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
528,529,snd43,6,0,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,16,2,2,19,14.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
529,530,snd43,6,1,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,16,2,2,19,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
530,531,snd43,6,0,0,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,43,16,2,2,19,14.1,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
531,532,snd43,7,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,16,2,2,8,14.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
532,533,snd43,7,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,16,2,2,8,14.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
533,534,snd43,7,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,43,16,2,2,8,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
534,535,snd43,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,16,2,2,9,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
535,536,snd43,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,16,2,2,9,14.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
536,537,snd43,8,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,43,16,2,2,9,14.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
537,538,snd43,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,16,2,2,12,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
538,539,snd43,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,16,2,2,12,14.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
539,540,snd43,9,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,43,16,2,2,12,14.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
540,541,txk36,1,1,1,,,,,,,,,,,,,,,,,,,36,9,3,2,84,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
541,542,txk36,1,1,1,,,,,,,,,,,,,,,,,,,36,9,3,2,84,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
542,543,txk36,1,1,1,,,,,,,,,,,,,,,,,,,36,9,3,2,84,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
543,544,txk36,10,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,36,9,3,2,14,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
544,545,txk36,10,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,36,9,3,2,14,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
545,546,txk36,10,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,36,9,3,2,14,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
546,547,txk36,2,0,1,1.0,,,,,,,,,1.0,,,,,,,,,36,9,3,2,40,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
547,548,txk36,2,0,1,1.0,,,,,,,,,1.0,,,,,,,,,36,9,3,2,40,40.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
548,549,txk36,2,0,1,1.0,,,,,,,,,1.0,,,,,,,,,36,9,3,2,40,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
549,550,txk36,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,36,9,3,2,27,40.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
550,551,txk36,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,36,9,3,2,27,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
551,552,txk36,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,36,9,3,2,27,40.1,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
552,553,txk36,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,36,9,3,2,53,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
553,554,txk36,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,36,9,3,2,53,40.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
554,555,txk36,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,36,9,3,2,53,40.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
555,556,txk36,5,0,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,36,9,3,2,32,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
556,557,txk36,5,0,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,36,9,3,2,32,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
557,558,txk36,5,0,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,36,9,3,2,32,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
558,559,txk36,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,36,9,3,2,21,40.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
559,560,txk36,6,0,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,36,9,3,2,21,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
560,561,txk36,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,36,9,3,2,21,40.1,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0
561,562,txk36,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,36,9,3,2,38,40.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
562,563,txk36,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,36,9,3,2,38,40.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
563,564,txk36,7,1,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,36,9,3,2,38,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
564,565,txk36,8,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,36,9,3,2,69,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
565,566,txk36,8,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,36,9,3,2,69,40.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
566,567,txk36,8,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,36,9,3,2,69,40.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
567,568,txk36,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,36,9,3,2,23,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
568,569,txk36,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,36,9,3,2,23,40.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
569,570,txk36,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,36,9,3,2,23,40.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0
570,571,v6i85,1,1,1,,,,,,,,,,,,,,,,,,,37,18,3,2,21,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
571,572,v6i85,1,1,1,,,,,,,,,,,,,,,,,,,37,18,3,2,21,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
572,573,v6i85,1,1,1,,,,,,,,,,,,,,,,,,,37,18,3,2,21,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
573,574,v6i85,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,37,18,3,2,19,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
574,575,v6i85,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,37,18,3,2,19,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
575,576,v6i85,10,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,37,18,3,2,19,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
576,577,v6i85,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,37,18,3,2,75,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
577,578,v6i85,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,37,18,3,2,75,24.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
578,579,v6i85,2,1,1,1.0,,,,,,,,,1.0,,,,,,,,,37,18,3,2,75,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
579,580,v6i85,3,0,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,37,18,3,2,41,24.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
580,581,v6i85,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,37,18,3,2,41,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
581,582,v6i85,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,37,18,3,2,41,24.5,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
582,583,v6i85,4,1,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,37,18,3,2,15,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
583,584,v6i85,4,1,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,37,18,3,2,15,24.5,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
584,585,v6i85,4,0,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,37,18,3,2,15,24.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
585,586,v6i85,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,37,18,3,2,21,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
586,587,v6i85,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,37,18,3,2,21,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
587,588,v6i85,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,37,18,3,2,21,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
588,589,v6i85,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,37,18,3,2,12,24.5,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
589,590,v6i85,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,37,18,3,2,12,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
590,591,v6i85,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,37,18,3,2,12,24.5,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.0
591,592,v6i85,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,37,18,3,2,11,24.5,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
592,593,v6i85,7,0,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,37,18,3,2,11,24.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
593,594,v6i85,7,1,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,37,18,3,2,11,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
594,595,v6i85,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,37,18,3,2,14,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
595,596,v6i85,8,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,37,18,3,2,14,24.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
596,597,v6i85,8,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,37,18,3,2,14,24.5,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
597,598,v6i85,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,37,18,3,2,16,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
598,599,v6i85,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,37,18,3,2,16,24.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
599,600,v6i85,9,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,37,18,3,2,16,24.5,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.0
600,601,w9c21,1,0,0,,,,,,,,,,,,,,,,,,,49,19,2,3,14,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
601,602,w9c21,1,0,0,,,,,,,,,,,,,,,,,,,49,19,2,3,14,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
602,603,w9c21,1,0,0,,,,,,,,,,,,,,,,,,,49,19,2,3,14,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1.0
603,604,w9c21,10,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,49,19,2,3,13,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
604,605,w9c21,10,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,49,19,2,3,13,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
605,606,w9c21,10,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,49,19,2,3,13,16.5,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0
